id,title,original_title,original_language,overview,budget,revenue,runtime,release_date,genres,popularity,vote_average,vote_count
61545,The Holy Land,The Holy Land,en,"A coming-of-age saga set against the tense backdrop of Arab-Israeli politics. Mendy is a young Rabbinical student whose mind is too full of curiosity about the world that exists outside the restrictions of Orthodox Judaism. Recognizing his distraction, Mendy's teacher suggests that he visit a prostitute to get it out of his system. But on a fateful night, when he meets Sacha, a captivating Russian expatriate, who works in a Tel Aviv bordello, his appetite for outside experience only grows stronger.",0.0,0.0,102.0,2001-04-04,['Drama'],0.001714,0.0,0.0
147815,Kadal,கடல்,ta,A wrongdoer is caught red-handed and he is not going to forgive the man who exposed him.,7500000.0,0.0,164.0,2013-02-01,"['Action', 'Drama', 'Romance']",0.63504,5.9,7.0
73686,In Darkness,In Darkness,de,"A dramatization of one man's rescue of Jewish refugees in the Nazi-occupied Polish city of Lvov. In Darkness tells the true story of Leopold Soha who risks his own life to save a dozen people from certain death. Initially only interested in his own good, the thief and burglar hides Jewish refugees for 14 months in the sewers of the Nazi-occupied town of Lvov (former Poland).",0.0,5576725.0,145.0,2011-09-02,"['Drama', 'War']",3.305712,7.1,45.0
53830,'Neath the Arizona Skies,'Neath the Arizona Skies,en,"Chris Morrell, the guardian of half-Indian girl Nina, is helping her find her missing white father. so she can cash in on her late mother's oil lease. Outlaw Sam Black is after the girl and her father as well. Besides dealing with the Black gang, Morrell has to find another robber, Jim Moore, who switches clothes with him after he finds Chris unconscious from a fight with Sam Black. Along the way, he meets a lady who's the sister of Jim Moore, another bad hombre who's in cahoots with Jim Moore, and an old friend who takes in Nina and helps Chris locate Nina's father and fight off the various desperadoes",0.0,0.0,52.0,1934-12-05,"['Action', 'Western']",0.343641,3.7,9.0
59704,Where Angels Fear to Tread,Where Angels Fear to Tread,en,"The widow Lilia Herriton meets a young man when she visits Italy and marries him. The man is only a dentist without a good name, and Lilia's relatives are clearly unhappy with her choice. Lilia dies while giving birth to a son, and two relatives travel to Italy to take care of of the baby, expecting no trouble from the father.",0.0,0.0,108.0,1991-06-21,"['Drama', 'Foreign', 'Romance']",0.852183,6.1,5.0
33871,"Merry Christmas, Drake and Josh","Merry Christmas, Drake and Josh",en,"While trying to avoid an obsessed girl, rocker Drake Parker meets a young girl, who makes him promise to give her family the best Christmas ever. Later, at the Premiere's first ever Christmas party, a group of teens start to make trouble. Concerned, Josh, Drake's stepbrother, calls the cops about a disturbance, but they are confused and think the entire party is the disturbance, and even arrest the kind Josh. Requiring Josh's help to keep his promise, Drake tries to break his brother out of prison, but is caught. At court, the judge decides that the two must give the girl and her foster family the best Christmas ever, or face years in jail. They face many problems along the way, including Officer Perry, a strict detective that hates Christmas; a colorful group of foster children; and a wild wood chipper. It is up to Drake and Josh to save Christmas for the good-hearted children, or face the consequences.",0.0,0.0,94.0,2008-12-05,['Comedy'],1.063469,5.7,23.0
94881,Week-End at the Waldorf,Week-End at the Waldorf,en,"Anything can happen during a weekend at New York's Waldorf-Astoria: a glamorous movie star meets a world-weary war correspondent and mistakes him for a jewel thief; a soldier learns that without an operation he'll die and so looks for one last romance with a beautiful but ambitious stenographer; a cub reporter tries to get the goods on a shady man's dealing with a foreign potentate. And it all happens in the opulent, grandiose New York landmark hotel as a sort of tongue-in-cheek take-off on the classic movie Grand Hotel.",0.0,0.0,130.0,1945-10-04,"['Comedy', 'Drama', 'Romance']",0.314101,0.0,2.0
33049,The Heavenly Body,The Heavenly Body,en,The beautiful wife of a tweedy astronomer becomes convinced that her astrologer's prediction of a new dream man in her life will come true.,0.0,0.0,95.0,1944-03-23,"['Comedy', 'Romance']",0.426453,5.5,2.0
44697,Take a Hard Ride,Take a Hard Ride,en,"After his cattle rancher boss dies, right-hand man Pike is given the job of returning $86,000 to some families who live across the border in Senora, Mexico. Honest Pike is joined on the trip through the wilderness by a dishonest gambler named Tyree",0.0,0.0,103.0,1975-10-29,"['Action', 'Western']",1.255885,5.7,10.0
34581,Twist of Faith,Twist of Faith,en,"A man confronts the trauma of past sexual abuse as a boy by a Catholic priest only to find his decision shatters his relationships with his family, community and faith.",0.0,0.0,87.0,2005-07-04,['Documentary'],0.141932,6.0,3.0
23107,Lady Gangster,Lady Gangster,en,"An actress gets involved with a criminal gang and winds up taking the rap for a $40,000 robbery. Before being sent to prison, she steals the money from her partners and hides it, she is thinking to use it as a bargaining chip to be released from prison. However, her former partners don´t have the same ideas.",0.0,0.0,62.0,1942-04-01,"['Crime', 'Drama']",0.635338,6.5,2.0
30146,Gunbuster vs Diebuster Aim for the Top! The GATTAI!! Movie,トップをねらえ！＆トップをねらえ２！合体劇場版!!,ja,"This double feature comprises of Gunbuster and Die Buster (aka Gunbuster 2) condensed them into a single theatrical release told in two parts with a musical intermission in between. The first part, Gunbuster the Movie, condenses the six episodes of the original OVA into a 95-minute moviefeaturing a new 5.1 audio remix and a redub by the original Japanese cast. The second part, Die Buster the Movie, mixes large chunks of the second OVA series with a few altered or newly-animated scenes to create a truncated take on Nono's story.",0.0,0.0,180.0,2006-10-01,"['Animation', 'Adventure', 'Drama']",1.116784,6.5,5.0
192911,Monster High: Scaris City of Frights,Monster High: Scaris City of Frights,en,"The Monstruitas of Monster High are obsessed with going to Scaris, The City of Frights for Fashion international competition where the winner will become the apprentice of the world famous Madame Ghostier designer.",0.0,0.0,61.0,2013-03-03,"['Animation', 'Fantasy']",4.811864,6.4,8.0
30942,Fatal Contact,黑拳,zh,"A young man learns the fighting techniques of Sanda from a coach. The two become best friends as the young man prepares to enter an underground tournament, competing against some of the top fighters of the world.",0.0,0.0,110.0,2006-10-05,['Action'],1.295367,5.8,10.0
20213,The Manxman,The Manxman,en,A fisherman and a rising lawyer who grew up as brothers fall in love with the same woman.,0.0,0.0,100.0,1929-01-21,['Drama'],1.680545,5.4,13.0
19039,The Conclave,The Conclave,en,"In 1458, five years after the fall of Constantinople to the Moslems, eighteen cardinals meet to elect a new pope. Rodrigo Borgia, a 27 year old cardinal learns to play a very dangerous game.",4000000.0,0.0,100.0,2006-10-07,"['Drama', 'History']",1.192131,6.5,4.0
17792,Omen IV: The Awakening,Omen IV: The Awakening,en,"Damien Thorn is dead, but his prophecy is reborn in a girl named Delia, who is adopted by two attorneys, Gene &amp; Karen York. When Karen realises her baby was born under suspicious circumstances, she hires a private investigator to find Delia's real parents. A series of bizarre accidents occur, and Karen begins to suspect everyone of conspiring her as she unravels the truth about her baby.",0.0,0.0,97.0,1991-05-19,"['Fantasy', 'Horror', 'Mystery']",2.729521,4.6,37.0
108176,  The Matrix  ,Daniel Tosh: Completely Serious,en,"Fresh from his numerous appearances on late night TV and Comedy Central, cutting-edge comic Daniel Tosh brings his seriously funny brand of contemporary comedy to this riotous standup special. Like your Tosh a little raunchy? His unfiltered routine is here, along with a more family-friendly version that will have Grandma laughing, too.",0.0,0.0,60.0,2007-06-17,['Comedy'],1.209576,6.5,16.0
37917,Avatar!!!,Honkytonk Man,en,Young boy leaves the Oklahoma farm to travel with his country musician uncle who is trying out for the Grand Ole Opry. Set during the Great Depression.,0.0,0.0,122.0,1982-12-15,"['Western', 'Comedy', 'Drama', 'Music']",3.793634,5.4,39.0
43664,Pulp.Fiction,"The Bread, My Sweet",en,"Dominic works round the clock: nights making biscotti for his family's bakery in a working-class Italian neighborhood in Pittsburgh, then days downtown where he's a specialist in firing people at a company that negotiates mergers. He's thrown for a loop with he learns that Bella, an elderly neighbor who's his family's closest friend, has but a few months to live. All her life, she's saved money in coffee cans for her daughter, Lucca's, wedding, but Lucca is off in foreign lands, initially as a Peace Corps volunteer, and doesn't need a man. Dominic vows to bring Lucca home and convince her to marry him to fulfill Bella's most fervent wish. What will Lucca say?",600000.0,1023156.0,105.0,2001-04-21,"['Drama', 'Romance']",0.958152,5.0,6.0
44015,The Prime Gig,The Prime Gig,en,"Filme de ação 
 com muitos efeitos 	 especiais",0.0,0.0,98.0,2000-01-01,"['Drama', 'Romance']",1.112059,5.6,11.0
308823,Uitgesloten,Uitgesloten,nl,"Uitgesloten is set in 1983. Jonathan is 18 and, just like his best friend Coen, he has grown up in the Jehovah's Witnesses. In this world with its strict rules, Jonathan and Coen however have their own ideas. Both have girlfriends, Marjan and Annemiek, who live in a very different world: the girls study at art school and mix with squatters. The boys do not tell their girlfriends about their background and they anxiously keep Marjan and Annemiek hidden from their own community. The friends lead a double life: they ring doorbells to distribute the Ontwaakt! and play in a band for the Jehovah's Witnesses, while they also visit ska concerts and squatters' bars and become increasingly caught up in the worldly life of Marjan and Annemiek.",0.0,0.0,84.0,2001-03-12,['Drama'],0.003275,0.0,0.0
9538,Scanners,Scanners,en,"Darryl Revok is the most powerful of all the scanners, and is the head of the underground scanner movement for world domination. Scanners have great psychic power, strong enough to control minds; they can inflict enormous pain/damage on their victims. Doctor Paul Ruth finds a scanner that Revok hasn't, and converts him to their cause - to destroy the underground movement.",4100000.0,14225876.0,103.0,1981-01-14,"['Horror', 'Science Fiction', 'Thriller']",10.574039,6.5,248.0
1588,Bring It On,Bring It On,en,"The Toro cheerleading squad from Rancho Carne High School in San Diego has got spirit, spunk, sass and a killer routine that's sure to land them the national championship trophy for the sixth year in a row. But for newly-elected team captain, the Toros' road to total cheer glory takes a shady turn when she discovers that their perfectly-choreographed routines were in fact stolen.",28000000.0,90449929.0,98.0,,['Comedy'],6.402888,5.8,574.0
45960,Blind Spot,Blind Spot,en,A mystery writer becomes the prime suspect in a murder investigation when a publisher he last saw is found dead.,0.0,0.0,73.0,1947-02-06,['Mystery'],0.114769,3.5,3.0
17005,Bitten,Bitten,en,"A lovelorn paramedic rescues a woman left for dead after a deadly assault. When she refuses to go to the hospital, he takes her in, nurses her back to health and soon falls in love with her. Before long the mysterious woman suffers withdrawal symptoms, leaving the paramedic to believe his newfound love is a drug addict. Coming home to find a blood-drained corpse on his floor, he learns she does indeed have an addiction problem but it's not to drugs...",0.0,0.0,89.0,2008-06-29,"['Comedy', 'Horror']",3.580087,5.8,17.0
75074,Touchback,Touchback,en,"A former high-school football star loses his shot at a college scholarship due to a devastating gridiron injury, but gets a second chance at living his dream.",0.0,0.0,118.0,2011-04-13,"['Drama', 'Family', 'Fantasy']",1.609267,5.5,26.0
339934,Steve McQueen: The Man & Le Mans,Steve McQueen: The Man & Le Mans,en,Steve McQueen: The Man &amp; Le Mans interweaves stunning newly discovered footage and voice recordings with original interviews. It is the true story of how a cinema legend would risk almost everything in pursuit of his dream.,0.0,0.0,112.0,2015-05-16,['Documentary'],0.673276,7.6,9.0
